"COL 1","COL 2","COL 3","COL 4","COL 5","Customer_ID"
"Age Calculator","It wrong I put 08/02/2017 birthday 10/01 keeps saying birthday 5 months Aug birthday October..","Negative","-0.5","0.9","4753"
"Agoda – Hotel Booking Deals","Scam alert. Since 2014, failed give rewards points. Customer scammer kept pushing blame user. Finally admitted bug persists Agoda continue scam. If read still get scam u deserves it. Notice wiki page got deleted cos employees wrote like adv. Karma!","Negative","-0.25","0.65","4754"
"Agoda – Hotel Booking Deals","Told booking $87, booked, confirmation screen say $87 ($118aud) meaning paid $118 . Wouldve appreciated clear pricing australian hotels aud","Positive","0.10000000000000002","0.1611111111111111","4755"
"Agoda – Hotel Booking Deals","nan","nan","nan","nan","4756"
"Agoda – Hotel Booking Deals","Verry bad A world of waiters booked on the site and on the same day the booking was canceled and I went to a date on the basis of the canceled booking. I took the money from my card and I did not feel the hotel and did not call the program. The hotel took the money and called the hotel. He set your eyes on you, and they returned to me with my floss","Negative","-0.3499999999999999","0.3958333333333333","4757"
"Agoda – Hotel Booking Deals","Excellent hotel booking. None matches price Agoda","Positive","1.0","1.0","4758"
"Agoda – Hotel Booking Deals","I used Alots booking far best even prices often lower","Positive","0.55","0.65","4759"
"Agoda – Hotel Booking Deals","Excellent app. Easy use. Most time, deals lower booking sites.","Positive","0.6444444444444445","0.7777777777777778","4760"
"Agoda – Hotel Booking Deals","This excellent, find cheapest price competitors I able purchase hotel right problem","Positive","0.5952380952380952","0.7202380952380952","4761"
"Agoda – Hotel Booking Deals","Easy get better discount","Positive","0.4666666666666667","0.6666666666666667","4762"
"Agoda – Hotel Booking Deals","Very good!","Positive","1.0","0.7800000000000001","4763"
"Agoda – Hotel Booking Deals","Get cheap rate","Positive","0.4","0.7","4764"
"Agoda – Hotel Booking Deals","Quick easy","Positive","0.3833333333333333","0.6666666666666667","4765"
"Agoda – Hotel Booking Deals","Amazing app! Used book hotels, way price, Thailand, Australia Iceland.","Positive","0.7500000000000001","0.9","4766"
"Agoda – Hotel Booking Deals","Good deals.","Positive","0.7","0.6000000000000001","4767"
"Agoda – Hotel Booking Deals","nan","nan","nan","nan","4768"
"Agoda – Hotel Booking Deals","Good app, easy use, much promotion lot choices according budget","Positive","0.4444444444444444","0.5444444444444445","4769"
"Agoda – Hotel Booking Deals","Nice apps, sufficient information make hotel booking.","Positive","0.6","1.0","4770"
"Agoda – Hotel Booking Deals","Easy to book a hotel","Positive","0.43333333333333335","0.8333333333333334","4771"
"Agoda – Hotel Booking Deals","The prices listed never matches price get charged","Neutral","0.0","0.0","4772"
"Agoda – Hotel Booking Deals","Easy book. Will update review visit.","Positive","0.43333333333333335","0.8333333333333334","4773"
"Agoda – Hotel Booking Deals","Its easy even prices lower others.","Positive","0.43333333333333335","0.8333333333333334","4774"
"Agoda – Hotel Booking Deals","easy","Positive","0.43333333333333335","0.8333333333333334","4775"
"Agoda – Hotel Booking Deals","Great app. Easy filters. Nice discounts. More promos please.","Positive","0.5833333333333334","0.7708333333333334","4776"
"Agoda – Hotel Booking Deals","Very best appilication I'm Agoda fan Myanmar","Positive","1.0","0.39","4777"
"Agoda – Hotel Booking Deals","This Agoda easy friendly use.","Positive","0.4041666666666667","0.6666666666666667","4778"
"Agoda – Hotel Booking Deals","Excellent. The staff also friendly","Positive","0.6875","0.75","4779"
"Agoda – Hotel Booking Deals","If give reward much better","Positive","0.5","0.5","4780"
"Agoda – Hotel Booking Deals","Very good good deals..!!","Positive","0.955","0.6900000000000002","4781"
"Agoda – Hotel Booking Deals","thank fast booking","Positive","0.2","0.6","4782"
"Agoda – Hotel Booking Deals","Gives discounts","Neutral","0.0","0.0","4783"
"Agoda – Hotel Booking Deals","Nicr","Neutral","0.0","0.0","4784"
"Agoda – Hotel Booking Deals","Splendid, simply marvellous, amazing","Positive","0.47777777777777786","0.7523809523809524","4785"
"Agoda – Hotel Booking Deals","Simple n easy","Positive","0.21666666666666667","0.5952380952380952","4786"
"Agoda – Hotel Booking Deals","nan","nan","nan","nan","4787"
"Agoda – Hotel Booking Deals","Best fr everything","Positive","1.0","0.3","4788"
"Agoda – Hotel Booking Deals","Best book hotel","Positive","1.0","0.3","4789"
"Agoda – Hotel Booking Deals","Great easy","Positive","0.6166666666666667","0.7916666666666667","4790"
"Agoda – Hotel Booking Deals","nan","nan","nan","nan","4791"
"Agoda – Hotel Booking Deals","User friendly app.","Positive","0.375","0.5","4792"
"Agoda – Hotel Booking Deals","nan","nan","nan","nan","4793"
"Air Traffic","I always thought aircraft flying house much I assumed lived flight path. But I know aircraft gone I look ? The accurate picks area I live every time.","Positive","0.24545454545454548","0.4444444444444445","4794"
"Air Traffic","waste time phone memory. map visible. air traffic showing ever.","Negative","-0.2","0.0","4795"
"Air Traffic","Nice app, I play kids identify planes flying overhead confirm","Positive","0.6","1.0","4796"
"Air Traffic","nan","nan","nan","nan","4797"
"Air Traffic","nan","nan","nan","nan","4798"
"Air Traffic","nan","nan","nan","nan","4799"
"Air Traffic","nan","nan","nan","nan","4800"
"Air Traffic","Good easy follow","Positive","0.5666666666666667","0.7166666666666668","4801"
"Air Traffic","It's good","Positive","0.7","0.6000000000000001","4802"
"Air Traffic","Great little app!","Positive","0.2828125","0.625","4803"
"Air Traffic","nan","nan","nan","nan","4804"
"Air Traffic","Good!","Positive","0.875","0.6000000000000001","4805"
"Air Traffic","Having clicked plane, altitude heading update real time plane's symbol moves across map. Sometimes toggling 3D mode forces one-off update altitude heading. Also, altitude grey characters everything else visible white?","Positive","0.05000000000000001","0.13333333333333333","4806"
"Air Traffic","Very unstable app. Freezes time. Some planes zoom across screen 2000 MPH others dead stopped. 3D mode cool would stop freezing 10 15 seconds. I guess RAM hungry I'm using S9+ still messing up. A side note, I thought posting fake reviews Google Play policy? 90% A GOOGLE USER gave 5 stars. Seems odd. But that's observation.","Negative","-0.06333333333333332","0.52","4807"
"Air Traffic","Freezes lot even though I strong signal. Altitude needs visible colour. Some planes move whilst others move quick across screen..good bit fun though","Positive","0.35555555555555557","0.4777777777777778","4808"
"Air Traffic","Well OK... Would give flight number search working... Took little bit longer manually find flight","Positive","0.15625","0.5","4809"
"Air Traffic","nan","nan","nan","nan","4810"
"Air Traffic","nan","nan","nan","nan","4811"
"Air Traffic","Love 3D function, using (presumably) Google maps show birds eye view plane air. Haven't seen kind app. Great fun.","Positive","0.55","0.6125","4812"
"Air Traffic","Why planes stop others still flying even though landed?","Neutral","0.0","0.0","4813"
"Air Traffic","Good better. Altitude difficult read colour blind people","Positive","0.04999999999999999","0.6916666666666667","4814"
"Air Traffic","nan","nan","nan","nan","4815"
"Air Traffic","nan","nan","nan","nan","4816"
"Air Traffic","nan","nan","nan","nan","4817"
"Air Traffic","nan","nan","nan","nan","4818"
"Air Traffic","Like app, times seems little sluggish","Negative","-0.1875","0.5","4819"
"Air Traffic","thing show u touching 1,000 feet. see descending right ground","Positive","0.39285714285714285","0.5178571428571428","4820"
"Air Traffic","Planes freeze thete.","Neutral","0.0","0.0","4821"
"Air Traffic","nan","nan","nan","nan","4822"
"Air Traffic","Cannot get flight information","Neutral","0.0","0.0","4823"
"Air Traffic","As commercial pilot fantastic. Being able track airlines aircraft anywhere sky great.","Positive","0.42500000000000004","0.56875","4824"
"Air Traffic","nan","nan","nan","nan","4825"
"Air Traffic","nan","nan","nan","nan","4826"
"Air Traffic","nan","nan","nan","nan","4827"
"Air Traffic","I like see many planes going. If friend flying I see flight. Great app.","Positive","0.65","0.625","4828"
"Air Traffic","nan","nan","nan","nan","4829"
"Air Traffic","nan","nan","nan","nan","4830"
"Air Traffic","Love planes, seeing routes take get airport, fascinating.","Positive","0.6","0.7250000000000001","4831"
"Air Traffic","nan","nan","nan","nan","4832"
"Air Traffic","Easy use, keeps informed aircraft departures arrivals.","Positive","0.43333333333333335","0.8333333333333334","4833"
"AirAsia","nan","nan","nan","nan","4834"
"AirAsia","Poor app! Itinerary shown mobile (my booking) shown airasia account checked pc. Don't trust apps. Better pc. Cause book two tickets date. . Before made payment, advise check whether charged 2 times processing fee.","Neutral","0.0","0.55","4835"
"AirAsia","nan","nan","nan","nan","4836"
"AirAsia","nan","nan","nan","nan","4837"
"AirAsia","The new need improvement fix bugs, getting worst worst every new version update. Still prefer older day features setup. Less problem.","Negative","-0.2878787878787879","0.5515151515151516","4838"
"AirAsia","Before work fine.. unresponsive, already re-install 3 times.. show ""method allowed"" I'm trying book flight.. fix it.","Positive","0.4166666666666667","0.5","4839"
"AirAsia","nan","nan","nan","nan","4840"
"AirAsia","After upgrade new version, im facing problem login Big Loyalty account. It said, username password doesnt match. However, im using Big Loyalty APPS, login using Id password. One thing is, point Airasia BIG LOYALTY doesnt tally","Positive","0.03409090909090909","0.18863636363636363","4841"
"AirAsia","Travel itinerary traveler's name....? Opted pay bigpoints paid balance later asked pay amount bigpoints. Had make payment finish booking. Money gone bigpoints also gone. And email phone number. Should given better options payments without charging processing fees include food options","Positive","0.25","0.25","4842"
"AirAsia","The improved since running slow sometimes shows error unauthorized pop up. Overall, I enjoy buying tickets online hope mobile promotions flight.","Positive","0.033333333333333326","0.3","4843"
"AirAsia","My first journey air asia, worst till date.... I going miss next train.... Flight No. I5 2383","Negative","-0.25","0.4444444444444444","4844"
"AirAsia","nan","nan","nan","nan","4845"
"AirAsia","Horrible interface. Seems like team even bother read user reviews.","Negative","-1.0","1.0","4846"
"AirAsia","What happen app? Before I reinstalled, I can't even search flight! Showed msg : wrong method allowed. Now I cannot log account! Lousy","Negative","-0.5625","0.7","4847"
"AirAsia","nan","nan","nan","nan","4848"
"AirAsia","So bad, airport can't forcing update. Terrible user experience :(","Negative","-0.8166666666666665","0.8888888888888888","4849"
"AirAsia","nan","nan","nan","nan","4850"
"AirAsia","bad. update can't login again. always come connection error.","Negative","-0.6999999999999998","0.6666666666666666","4851"
"AirAsia","nan","nan","nan","nan","4852"
"AirAsia","The showing errors past months event updated. No point, app. Rather open main website.","Negative","-0.02777777777777778","0.3611111111111111","4853"
"AirAsia","Cannot login account setting, keep shows failed password even put correctly. How supposed track refund status? Its month since last refund report.","Negative","-0.25","0.18333333333333332","4854"
"AirAsia","nan","nan","nan","nan","4855"
"AirAsia","Please make user friendly. ....I can't login app....that means use...also can't contact authority report issue. I hope resolve soon","Positive","0.375","0.5","4856"
"AirAsia","Big point ID major disappointment! Error popped up!, kindly fix. Thanks","Negative","-0.015000000000000003","0.42000000000000004","4857"
"AirAsia","nan","nan","nan","nan","4858"
"AirAsia","Unreliable became unresponsive frequently. Sometimes shows price date selection, time doesn't.","Positive","0.1","0.3","4859"
"AirAsia","Why cannot log apps?Everytime try login email password connection error.What problems?","Neutral","0.0","0.0","4860"
"AirAsia","nan","nan","nan","nan","4861"
"AirAsia","Bit disappointed application..Everytime I family friends button other..it keeps ask log again, I put password,it always appears email password wrong..while I desktop version never happens. Pls fix it. Thanks","Negative","-0.275","0.475","4862"
"AirAsia","nan","nan","nan","nan","4863"
"AirAsia","nan","nan","nan","nan","4864"
"AirAsia","nan","nan","nan","nan","4865"
"AirAsia","It always says connection error. I tried using login tried using itself, keeps saying connection error. Hope fixed","Positive","0.1","0.2","4866"
"AirAsia","nan","nan","nan","nan","4867"
"AirAsia","In select pwd, appear sr citizen number app, doesnt show up, cant apply senior discount.","Neutral","0.0","0.0","4868"
"AirAsia","nan","nan","nan","nan","4869"
"AirAsia","nan","nan","nan","nan","4870"
"AirAsia","nan","nan","nan","nan","4871"
"AirAsia","nan","nan","nan","nan","4872"
"AirAsia","Always say connection wifi 101% working good. Cant anything apps. Need website.","Positive","0.7","0.6000000000000001","4873"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4874"
"AirBrush: Easy Photo Editor","I downloaded hoping could change color objects, sadly didnt filters job me! Great easy features, good editing selfies keep","Positive","0.32708333333333334","0.7958333333333334","4875"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4876"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4877"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4878"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4879"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4880"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4881"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4882"
"AirBrush: Easy Photo Editor","Great app...the thing want crop hit 'custom crop' first choice cursor always want move. I choose dimension first, go back custom. This happened multiple devices. Amazing otherwise !","Positive","0.34166666666666673","0.38611111111111107","4883"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4884"
"AirBrush: Easy Photo Editor","This perfect allow get perfect head shot job many good features filters--all free!","Positive","0.74","0.78","4885"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4886"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4887"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4888"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4889"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4890"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4891"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4892"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4893"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4894"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4895"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4896"
"AirBrush: Easy Photo Editor","first time using seriously amazing! I've used many facetune type real deal. So easy use. It make good quality picture look professional","Positive","0.419047619047619","0.5095238095238096","4897"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4898"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4899"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4900"
"AirBrush: Easy Photo Editor","I used touch magic function several older poor photos album impressed instant results, Also whitening function works beautifully eyes etc. I'm keeping app.","Positive","0.30238095238095236","0.6571428571428571","4901"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4902"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4903"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4904"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4905"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4906"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4907"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4908"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4909"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4910"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4911"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4912"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4913"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4914"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4915"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4916"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4917"
"AirBrush: Easy Photo Editor","It's getting worse.....it stops working work goes waste...it's 7th time!!","Neutral","0.0","0.0","4918"
"AirBrush: Easy Photo Editor","Great awesome cool... I take time writing this...you deserve accolades...I uninstall photowonder. Keep good work guys","Positive","0.7124999999999999","0.75","4919"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4920"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4921"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4922"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4923"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4924"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4925"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4926"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4927"
"AirBrush: Easy Photo Editor","definitely best easiest I've used retouching photos..","Positive","1.0","0.3","4928"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4929"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4930"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4931"
"AirBrush: Easy Photo Editor","It makes look ugly anymore","Negative","-0.7","1.0","4932"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4933"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4934"
"AirBrush: Easy Photo Editor","I love edits cheap looking, super quick makes pictures look amazing","Positive","0.4333333333333334","0.6733333333333332","4935"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4936"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4937"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4938"
"AirBrush: Easy Photo Editor","Can almost anything app! It's like mini version photoshop","Neutral","0.0","0.0","4939"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4940"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4941"
"AirBrush: Easy Photo Editor","I like take pictures scenery.when add oil filter boom hahaha","Positive","0.2","0.4","4942"
"AirBrush: Easy Photo Editor","It's seriously best I've ever used, I recommend everyone it, really helpful.","Positive","0.6","0.25","4943"
"AirBrush: Easy Photo Editor","Too much battery usage. I loved","Positive","0.44999999999999996","0.5","4944"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4945"
"AirBrush: Easy Photo Editor","So easy great options. It even makeup FOR me!","Positive","0.7166666666666667","0.7916666666666667","4946"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4947"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4948"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4949"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4950"
"AirBrush: Easy Photo Editor","This absolute best photo editor I've ever used must every woman","Positive","0.6","0.6","4951"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4952"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4953"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4954"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4955"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4956"
"AirBrush: Easy Photo Editor","I perfectionist definitely allows perfect photos. Love it!","Positive","0.5416666666666666","0.7000000000000001","4957"
"AirBrush: Easy Photo Editor","working I want audio recording's","Neutral","0.0","0.0","4958"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4959"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4960"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4961"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4962"
"AirBrush: Easy Photo Editor","The best editing I've ever seen... can't live without it.","Positive","0.5681818181818181","0.4","4963"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4964"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4965"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4966"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4967"
"AirBrush: Easy Photo Editor","Very nice features detect face picture","Positive","0.78","1.0","4968"
"AirBrush: Easy Photo Editor","The bokeh feature needs improvement...✌","Neutral","0.0","0.0","4969"
"AirBrush: Easy Photo Editor","It's GO-TO photo editing app.","Neutral","0.0","0.0","4970"
"AirBrush: Easy Photo Editor","I like app. Super!","Positive","0.41666666666666663","0.6666666666666666","4971"
"AirBrush: Easy Photo Editor","Good...better","Neutral","0.0","0.0","4972"
"AirBrush: Easy Photo Editor","nan","nan","nan","nan","4973"
"Airbnb","nan","nan","nan","nan","4974"
"Airbnb","This designed traveling, yet sometimes require 2 step verification. For travelers foreign country perticular, problem, many travelers phone number abroad. Get rid let us choose turn please!","Positive","0.25","0.3125","4975"
"Airbnb","nan","nan","nan","nan","4976"
"Airbnb","nan","nan","nan","nan","4977"
"Airbnb","nan","nan","nan","nan","4978"
"Airbnb","BUGS-Used abnb multiple times, Europe good, Toronto too. But soon problem Montreal (cockroaches) refused refund us offer compensation hotels could get last minute (that get result shitty clients).","Positive","0.2333333333333333","0.22222222222222224","4979"
"Airbnb","nan","nan","nan","nan","4980"
"Airbnb","nan","nan","nan","nan","4981"
"Airbnb","nan","nan","nan","nan","4982"
"Airbnb","Very difficult longwinded use. Also expect wait 24 hours booking confirmed yet money taken.","Negative","-0.125","1.0","4983"
"Airbnb","Love hosting airBnB. The overall good. However, would nice see breakdowns progress hosts. Would also like offer discount everyone sometimes days booked someone requests discount. Otberwise, great","Positive","0.5199999999999999","0.5900000000000001","4984"
"Airbnb","We new Airbnb. Response support emails adequate, great. Feels like follow script. Quite frustrating customers trying schedule, Airbnb responding needed answers. Now finally Airbnb working devices, great.","Positive","0.2782828282828283","0.6979797979797979","4985"
"Airbnb","nan","nan","nan","nan","4986"
"Airbnb","I love app. Last year I travelled across US, booking I went along brilliant finding last minute gems. I met many brilliant weird people! I can't thank Airbnb enough opening options traveling.","Positive","0.271875","0.5916666666666667","4987"
"Airbnb","nan","nan","nan","nan","4988"
"Airbnb","Idk why, newer updates made SO difficult use. When I try tap listing view it, map shift somewhere else pull listings. So frustrating!!!!","Negative","-0.73828125","0.95","4989"
"Airbnb","Mostly great app! My suggestions minor improvements: As host would helpful booking notifications messaging also include listing! It would cool I could pick particular date know I listings available. Guests ask time! And finally, would nice place specifically check OUT instructions.","Positive","0.36488095238095236","0.6190476190476192","4990"
"Airbnb","The log enormously frustrating. As I gmail demands sorts syupid photo ""i'm robot"" verification, three tries I basically gave up. Largely useless. I browser.","Negative","-0.3333333333333333","0.5","4991"
"Airbnb","nan","nan","nan","nan","4992"
"Airbnb","As host, valuable! ... I'm able manage bookings phone. I suggest, though, get SMS booking, tells unit for. As guest, I prefer using notebook really see lot things host wants see information want know, phone.","Positive","0.3","0.3083333333333333","4993"
"Airbnb","nan","nan","nan","nan","4994"
"Airbnb","Trying log infuriating. It shows repeatedly google captcha cannot get many trials ""free work"" google. Really annoying!","Negative","-0.175","0.75","4995"
"Airbnb","nan","nan","nan","nan","4996"
"Airbnb","I enjoyed using airbnb much, however particularly user friendly hosts especially co-hosts. Now payment methods mess I much miss used work.","Positive","0.18095238095238095","0.4440476190476191","4997"
"Airbnb","nan","nan","nan","nan","4998"
"Airbnb","All pretty solid app. I would like see details though areas (such ratings), whereas see stuff website. And talking ratings, here's two cents subject: final rating guest median subratings instead lowest given (of subratings guest).","Positive","0.01666666666666667","0.5866666666666667","4999"
"Airbnb","Not even able login. Have selecting street signs cars past 30 mins prove I'm robot.","Positive","0.125","0.4375","5000"
"Airbnb","They fixed incredibly basic items take care hosts settings screw via software issues updates. Update; 2018, still major issues App, basic functionality still rolled $40B company, helpful taking responsibility things go wrong.","Negative","-0.0675","0.37","5001"
"Airbnb","I would like actually able I recapture dozen times anything even remotely happen sucks tale beyond wildest cognation wording","Positive","0.03333333333333335","0.375","5002"
"Airbnb","nan","nan","nan","nan","5003"
"Airbnb","I used Airbnb numerous times past always pleasant experience. However, last time, host double booked room left stranded. I told call Airbnb, verified I left without room offered refund plus 10%. The 10% $37. I told unacceptable. They offered 50% ($185) help find room. The room found going cost money, even $185 credit, ultimately even available late contact host. After stranded hours waiting Airbnb, I told nothing me. They offered $100 credit future trip. So I drove 4 hours ways, probably spending $100 gas, offered $100 Airbnb hosts left me, pregnant wife, & dog without place stay. Very disappointed. I looking different vendors VRBO future.","Negative","-0.003645833333333348","0.3817708333333333","5004"
"Airbnb","nan","nan","nan","nan","5005"
"Airbnb","nan","nan","nan","nan","5006"
"Airbnb","I like easy host travel mode... Just wish could search properties based listed name.","Positive","0.43333333333333335","0.8333333333333334","5007"
"Airbnb","Why offer rewards users, allow users post actual pics accomodation let owners charge ridiculous cleaning fees, getting stage hotels bargain","Negative","-0.16666666666666666","0.55","5008"
"Airbnb","nan","nan","nan","nan","5009"
"Airbnb","nan","nan","nan","nan","5010"
"Airbnb","nan","nan","nan","nan","5011"
"Airbnb","Can't log in. I tried using different emails. It keeps telling send message support. I even able it???","Positive","0.25","0.6125","5012"
"Airbnb","nan","nan","nan","nan","5013"
"Airbnb","This kind terrible, got right now. Sometimes I'll block days find unblocked next day reservation pending. I've phone tech support times I count various annoying reasons. The much easier deal","Negative","-0.10204081632653063","0.576530612244898","5014"
"Airbnb","nan","nan","nan","nan","5015"
"Airbnb","nan","nan","nan","nan","5016"
"Airbnb","It great secure reliable. I would say days ensure real price originally advertised rooms/flats change come payment (with hidden costs ) misleading","Positive","0.32166666666666666","0.5466666666666667","5017"
"Airbnb","I sign app. I asked I robot taken verification questions, like choosing images street signs goes that. I told password wrong issue is. I tried days get work not. Incredibly frustrating.","Negative","-0.15","0.9","5018"
"Airbnb","nan","nan","nan","nan","5019"
"Airbnb","When post house listing queen size beds selection, turn king size bed. We checked many times selection field correct, real listing reflect correctly. It lead dispute guest reliase king size bed check-in.","Positive","0.35","0.4","5020"
"Airbnb","nan","nan","nan","nan","5021"
"Airbnb","I made booking Paris accept payment booking denied receiving payment call this. If want deny booking process payment I waiting reply expert last 6 hrs money also. Just.be aware type business. If I receive full payment I Chang rating AIRBNB","Positive","0.19999999999999998","0.2888888888888889","5022"
"Airbnb","Very difficult longwinded use. Also expect wait 24 hours booking confirmed yet money taken.","Negative","-0.125","1.0","5023"
"Airbnb","Love hosting airBnB. The overall good. However, would nice see breakdowns progress hosts. Would also like offer discount everyone sometimes days booked someone requests discount. Otberwise, great","Positive","0.5199999999999999","0.5900000000000001","5024"
"Airbnb","As guest kind annoying. I feel comfortable providing licence passport whatever I to. And going require forms ID I also need provide profile photo. This Facebook.","Positive","0.06666666666666665","0.8666666666666667","5025"
"Airbnb","We new Airbnb. Response support emails adequate, great. Feels like follow script. Quite frustrating customers trying schedule, Airbnb responding needed answers. Now finally Airbnb working devices, great.","Positive","0.2782828282828283","0.6979797979797979","5026"
"Airbnb","nan","nan","nan","nan","5027"
"Airbnb","I love app. Last year I travelled across US, booking I went along brilliant finding last minute gems. I met many brilliant weird people! I can't thank Airbnb enough opening options traveling.","Positive","0.271875","0.5916666666666667","5028"
"Airbnb","nan","nan","nan","nan","5029"
"Airbnb","nan","nan","nan","nan","5030"
"Airbnb","Mostly great app! My suggestions minor improvements: As host would helpful booking notifications messaging also include listing! It would cool I could pick particular date know I listings available. Guests ask time! And finally, would nice place specifically check OUT instructions.","Positive","0.36488095238095236","0.6190476190476192","5031"
"Airbnb","nan","nan","nan","nan","5032"
"Airbnb","nan","nan","nan","nan","5033"
"Airbnb","nan","nan","nan","nan","5034"
"Airbnb","nan","nan","nan","nan","5035"
"Airbnb","nan","nan","nan","nan","5036"
"Airbnb","nan","nan","nan","nan","5037"
"Airbnb","I enjoyed using airbnb much, however particularly user friendly hosts especially co-hosts. Now payment methods mess I much miss used work.","Positive","0.18095238095238095","0.4440476190476191","5038"
"Airbnb","nan","nan","nan","nan","5039"
"Airbnb","All pretty solid app. I would like see details though areas (such ratings), whereas see stuff website. And talking ratings, here's two cents subject: final rating guest median subratings instead lowest given (of subratings guest).","Positive","0.01666666666666667","0.5866666666666667","5040"
"Airbnb","Not even able login. Have selecting street signs cars past 30 mins prove I'm robot.","Positive","0.125","0.4375","5041"
"Airbnb","They fixed incredibly basic items take care hosts settings screw via software issues updates. Update; 2018, still major issues App, basic functionality still rolled $40B company, helpful taking responsibility things go wrong.","Negative","-0.0675","0.37","5042"
"Airbnb","Took 2 hours register take photo drivers licence. Never I frustrated angry I nearly smashed phone. Eventually got done palarva.","Negative","-0.016666666666666673","0.5333333333333333","5043"
"Airbnb","nan","nan","nan","nan","5044"
"Airbnb","I licensed renewed since birthday. It kept saying accept is. Really??","Positive","0.2","0.2","5045"
